region_1,region_2,carrier_1,carrier_2,timestep_4,parameter,value
West,WestSouth,heat,,h7666,demand,35.60189687
West,WestSouth,heat,,h7667,demand,32.68213882
West,WestSouth,heat,,h7668,demand,31.56977114
West,WestSouth,heat,,h7669,demand,32.41403323
West,WestSouth,heat,,h7670,demand,32.09820488
West,WestSouth,heat,,h7671,demand,33.82490443
West,WestSouth,heat,,h7672,demand,35.27914069
West,WestSouth,heat,,h7673,demand,36.58587568
West,WestSouth,heat,,h7674,demand,38.95466075
West,WestSouth,heat,,h7675,demand,40.40456402
West,WestSouth,heat,,h7676,demand,38.79413581
West,WestSouth,heat,,h7677,demand,35.88130559
West,WestSouth,heat,,h7678,demand,27.58189188
West,WestSouth,heat,,h7679,demand,20.38444886
West,WestSouth,heat,,h7680,demand,14.89202285
West,WestSouth,heat,,h7681,demand,15.18964494
West,WestSouth,heat,,h7682,demand,15.61568062
West,WestSouth,heat,,h7683,demand,17.9358615
West,WestSouth,heat,,h7684,demand,22.79055969
West,WestSouth,heat,,h7685,demand,30.78108337
West,WestSouth,heat,,h7686,demand,37.41710699
West,WestSouth,heat,,h7687,demand,35.77113009
West,WestSouth,heat,,h7688,demand,35.55591225
West,WestSouth,heat,,h7689,demand,32.22140405
West,WestSouth,heat,,h7690,demand,29.69471361
West,WestSouth,heat,,h7691,demand,27.19751496
West,WestSouth,heat,,h7692,demand,25.93590787
West,WestSouth,heat,,h7693,demand,27.07864877
West,WestSouth,heat,,h7694,demand,26.71335952
West,WestSouth,heat,,h7695,demand,28.24309691
West,WestSouth,heat,,h7696,demand,29.47606892
West,WestSouth,heat,,h7697,demand,30.43486421
West,WestSouth,heat,,h7698,demand,32.25874741
West,WestSouth,heat,,h7699,demand,33.78500852
West,WestSouth,heat,,h7700,demand,32.57024277
West,WestSouth,heat,,h7701,demand,30.34895897
West,WestSouth,heat,,h7702,demand,23.06387257
West,WestSouth,heat,,h7703,demand,16.87728059
West,WestSouth,heat,,h7704,demand,11.82650166
West,WestSouth,heat,,h7705,demand,11.8777007
West,WestSouth,heat,,h7706,demand,12.35319727
West,WestSouth,heat,,h7707,demand,14.3523354
West,WestSouth,heat,,h7708,demand,18.44086746
West,WestSouth,heat,,h7709,demand,25.37281734
West,WestSouth,heat,,h7710,demand,31.36154103
West,WestSouth,heat,,h7711,demand,29.81448593
West,WestSouth,heat,,h7712,demand,29.49948958
West,WestSouth,heat,,h7713,demand,26.63526355
West,WestSouth,heat,,h7714,demand,24.3072734
West,WestSouth,heat,,h7715,demand,21.88469445
West,WestSouth,heat,,h7716,demand,20.82004953
West,WestSouth,heat,,h7717,demand,21.71636737
West,WestSouth,heat,,h7718,demand,21.35107812
West,WestSouth,heat,,h7719,demand,22.75673491
West,WestSouth,heat,,h7720,demand,23.67040229
West,WestSouth,heat,,h7721,demand,24.25869393
West,WestSouth,heat,,h7722,demand,26.28127743
West,WestSouth,heat,,h7723,demand,27.75807765
West,WestSouth,heat,,h7724,demand,26.91381555
West,WestSouth,heat,,h7725,demand,25.33461727
West,WestSouth,heat,,h7726,demand,19.06385819
West,WestSouth,heat,,h7727,demand,13.56707448
West,WestSouth,heat,,h7728,demand,10.91283428
West,WestSouth,heat,,h7729,demand,10.96403331
West,WestSouth,heat,,h7730,demand,11.31544929
West,WestSouth,heat,,h7731,demand,13.31458741
West,WestSouth,heat,,h7732,demand,17.08207672
West,WestSouth,heat,,h7733,demand,23.44656078
West,WestSouth,heat,,h7734,demand,28.86781865
West,WestSouth,heat,,h7735,demand,27.36848631
West,WestSouth,heat,,h7736,demand,27.12810967
West,WestSouth,heat,,h7737,demand,24.63438729
West,WestSouth,heat,,h7738,demand,22.38101684
West,WestSouth,heat,,h7739,demand,20.20486095
West,WestSouth,heat,,h7740,demand,19.09249327
West,WestSouth,heat,,h7741,demand,20.11115357
West,WestSouth,heat,,h7742,demand,19.74586432
West,WestSouth,heat,,h7743,demand,20.90509805
West,WestSouth,heat,,h7744,demand,21.8170273
West,WestSouth,heat,,h7745,demand,22.40705707
West,WestSouth,heat,,h7746,demand,24.13375662
West,WestSouth,heat,,h7747,demand,25.66001773
West,WestSouth,heat,,h7748,demand,24.81575564
West,WestSouth,heat,,h7749,demand,23.36063795
West,WestSouth,heat,,h7750,demand,17.65734469
West,WestSouth,heat,,h7751,demand,12.6039462
West,WestSouth,heat,,h7752,demand,12.12064748
West,WestSouth,heat,,h7753,demand,12.34798286
West,WestSouth,heat,,h7754,demand,12.47553973
West,WestSouth,heat,,h7755,demand,14.72110092
West,WestSouth,heat,,h7756,demand,19.20703358
West,WestSouth,heat,,h7757,demand,26.75591018
West,WestSouth,heat,,h7758,demand,33.81187364
West,WestSouth,heat,,h7759,demand,31.84399727
West,WestSouth,heat,,h7760,demand,31.05698062
West,WestSouth,heat,,h7761,demand,27.99579243
West,WestSouth,heat,,h7762,demand,25.76758079
West,WestSouth,heat,,h7763,demand,23.19576243
West,WestSouth,heat,,h7764,demand,22.50421602
West,WestSouth,heat,,h7765,demand,22.80357625
West,WestSouth,heat,,h7766,demand,22.34110334
West,WestSouth,heat,,h7767,demand,23.54805983
West,WestSouth,heat,,h7768,demand,24.70815027
West,WestSouth,heat,,h7769,demand,25.14894065
West,WestSouth,heat,,h7770,demand,27.12206325
West,WestSouth,heat,,h7771,demand,28.89474742
West,WestSouth,heat,,h7772,demand,28.05048533
West,WestSouth,heat,,h7773,demand,26.27258675
West,WestSouth,heat,,h7774,demand,20.17622587
West,WestSouth,heat,,h7775,demand,14.15969911
West,WestSouth,heat,,h7776,demand,24.35497857
West,WestSouth,heat,,h7777,demand,25.65997542
West,WestSouth,heat,,h7778,demand,26.48774469
West,WestSouth,heat,,h7779,demand,29.72073624
West,WestSouth,heat,,h7780,demand,37.12121255
West,WestSouth,heat,,h7781,demand,51.2878818
West,WestSouth,heat,,h7782,demand,58.28144194
West,WestSouth,heat,,h7783,demand,55.51440668
West,WestSouth,heat,,h7784,demand,55.24798981
West,WestSouth,heat,,h7785,demand,50.973774
West,WestSouth,heat,,h7786,demand,47.00934012
West,WestSouth,heat,,h7787,demand,45.50735639
West,WestSouth,heat,,h7788,demand,44.02362834
West,WestSouth,heat,,h7789,demand,43.4501161
West,WestSouth,heat,,h7790,demand,42.08701709
West,WestSouth,heat,,h7791,demand,44.82890066
West,WestSouth,heat,,h7792,demand,47.47012431
West,WestSouth,heat,,h7793,demand,50.31438124
West,WestSouth,heat,,h7794,demand,52.90528727
West,WestSouth,heat,,h7795,demand,53.36516532
West,WestSouth,heat,,h7796,demand,52.03065196
West,WestSouth,heat,,h7797,demand,47.11694548
West,WestSouth,heat,,h7798,demand,37.2886511
West,WestSouth,heat,,h7799,demand,28.51462935
West,WestSouth,heat,,h7800,demand,39.49255017
West,WestSouth,heat,,h7801,demand,42.67953239
West,WestSouth,heat,,h7802,demand,41.218393
West,WestSouth,heat,,h7803,demand,45.48913254
West,WestSouth,heat,,h7804,demand,56.47572981
West,WestSouth,heat,,h7805,demand,78.32657477
West,WestSouth,heat,,h7806,demand,84.77878345
West,WestSouth,heat,,h7807,demand,79.17703154
West,WestSouth,heat,,h7808,demand,78.33707772
West,WestSouth,heat,,h7809,demand,74.04289281
West,WestSouth,heat,,h7810,demand,69.90925042
West,WestSouth,heat,,h7811,demand,67.46670237
West,WestSouth,heat,,h7812,demand,65.56041491
West,WestSouth,heat,,h7813,demand,65.97952275
West,WestSouth,heat,,h7814,demand,67.54656119
West,WestSouth,heat,,h7815,demand,69.8875926
West,WestSouth,heat,,h7816,demand,73.76352639
West,WestSouth,heat,,h7817,demand,77.3218937
West,WestSouth,heat,,h7818,demand,79.11714182
West,WestSouth,heat,,h7819,demand,79.28113592
West,WestSouth,heat,,h7820,demand,77.48153009
West,WestSouth,heat,,h7821,demand,69.55435817
West,WestSouth,heat,,h7822,demand,56.31343491
West,WestSouth,heat,,h7823,demand,44.26131841
West,WestSouth,heat,,h7824,demand,51.01798529
West,WestSouth,heat,,h7825,demand,53.01105229
West,WestSouth,heat,,h7826,demand,54.27613565
West,WestSouth,heat,,h7827,demand,59.36595377
West,WestSouth,heat,,h7828,demand,68.21807149
West,WestSouth,heat,,h7829,demand,90.75355262
West,WestSouth,heat,,h7830,demand,103.2794983
West,WestSouth,heat,,h7831,demand,99.59615141
West,WestSouth,heat,,h7832,demand,100.5167219
West,WestSouth,heat,,h7833,demand,96.31105469
West,WestSouth,heat,,h7834,demand,92.3761126
West,WestSouth,heat,,h7835,demand,88.09496896
West,WestSouth,heat,,h7836,demand,85.98824306
West,WestSouth,heat,,h7837,demand,87.15354792
West,WestSouth,heat,,h7838,demand,87.8728727
West,WestSouth,heat,,h7839,demand,90.41519926
West,WestSouth,heat,,h7840,demand,94.01695634
West,WestSouth,heat,,h7841,demand,96.77966573
West,WestSouth,heat,,h7842,demand,98.03434498
West,WestSouth,heat,,h7843,demand,96.74150796
West,WestSouth,heat,,h7844,demand,92.18963916
West,WestSouth,heat,,h7845,demand,83.89629658
West,WestSouth,heat,,h7846,demand,67.55255107
West,WestSouth,heat,,h7847,demand,54.94684913
West,WestSouth,heat,,h7848,demand,54.998912
West,WestSouth,heat,,h7849,demand,57.3650775
West,WestSouth,heat,,h7850,demand,58.67962176
West,WestSouth,heat,,h7851,demand,63.66792323
West,WestSouth,heat,,h7852,demand,72.88880647
West,WestSouth,heat,,h7853,demand,97.15184387
West,WestSouth,heat,,h7854,demand,110.6478704
West,WestSouth,heat,,h7855,demand,107.263859
West,WestSouth,heat,,h7856,demand,107.9605704
West,WestSouth,heat,,h7857,demand,103.2100013
West,WestSouth,heat,,h7858,demand,98.82560288
West,WestSouth,heat,,h7859,demand,94.37265588
West,WestSouth,heat,,h7860,demand,92.14358752
West,WestSouth,heat,,h7861,demand,93.35661514
West,WestSouth,heat,,h7862,demand,94.22691746
West,WestSouth,heat,,h7863,demand,96.91848342
West,WestSouth,heat,,h7864,demand,100.8412833
West,WestSouth,heat,,h7865,demand,102.9324153
West,WestSouth,heat,,h7866,demand,103.590137
West,WestSouth,heat,,h7867,demand,102.4942621
West,WestSouth,heat,,h7868,demand,98.64086758
West,WestSouth,heat,,h7869,demand,89.40522253
West,WestSouth,heat,,h7870,demand,72.04714971
West,WestSouth,heat,,h7871,demand,58.8262592
West,WestSouth,heat,,h7872,demand,44.43834329
West,WestSouth,heat,,h7873,demand,46.70473029
West,WestSouth,heat,,h7874,demand,47.52816657
West,WestSouth,heat,,h7875,demand,52.51820617
West,WestSouth,heat,,h7876,demand,62.13649001
West,WestSouth,heat,,h7877,demand,82.45245019
West,WestSouth,heat,,h7878,demand,94.32761969
West,WestSouth,heat,,h7879,demand,91.41477188
West,WestSouth,heat,,h7880,demand,91.74357448
West,WestSouth,heat,,h7881,demand,86.32576106
West,WestSouth,heat,,h7882,demand,81.89363987
West,WestSouth,heat,,h7883,demand,77.78689443
West,WestSouth,heat,,h7884,demand,76.02984638
West,WestSouth,heat,,h7885,demand,77.04591183
West,WestSouth,heat,,h7886,demand,77.86675325
West,WestSouth,heat,,h7887,demand,80.58088317
West,WestSouth,heat,,h7888,demand,84.05855965
West,WestSouth,heat,,h7889,demand,86.44817054
West,WestSouth,heat,,h7890,demand,87.74797769
West,WestSouth,heat,,h7891,demand,87.56577022
West,WestSouth,heat,,h7892,demand,84.27810336
West,WestSouth,heat,,h7893,demand,76.20428689
West,WestSouth,heat,,h7894,demand,60.47920624
West,WestSouth,heat,,h7895,demand,48.51037541
West,WestSouth,heat,,h7896,demand,41.24874151
West,WestSouth,heat,,h7897,demand,43.26870545
West,WestSouth,heat,,h7898,demand,44.21622232
West,WestSouth,heat,,h7899,demand,48.88521917
West,WestSouth,heat,,h7900,demand,57.93603719
West,WestSouth,heat,,h7901,demand,76.99472327
West,WestSouth,heat,,h7902,demand,88.34667344
West,WestSouth,heat,,h7903,demand,85.65508988
West,WestSouth,heat,,h7904,demand,85.98389248
West,WestSouth,heat,,h7905,demand,80.6424369
West,WestSouth,heat,,h7906,demand,76.40727787
West,WestSouth,heat,,h7907,demand,72.42461303
West,WestSouth,heat,,h7908,demand,70.54348438
West,WestSouth,heat,,h7909,demand,71.70878923
West,WestSouth,heat,,h7910,demand,72.52963066
West,WestSouth,heat,,h7911,demand,74.92271782
West,WestSouth,heat,,h7912,demand,78.2763137
West,WestSouth,heat,,h7913,demand,80.54358212
West,WestSouth,heat,,h7914,demand,81.96573174
West,WestSouth,heat,,h7915,demand,81.85814397
West,WestSouth,heat,,h7916,demand,79.01560047
West,WestSouth,heat,,h7917,demand,71.50924981
West,WestSouth,heat,,h7918,demand,56.62669311
West,WestSouth,heat,,h7919,demand,45.02662781
West,WestSouth,heat,,h7920,demand,44.85571299
West,WestSouth,heat,,h7921,demand,46.90083574
West,WestSouth,heat,,h7922,demand,48.04531478
West,WestSouth,heat,,h7923,demand,52.14251282
West,WestSouth,heat,,h7924,demand,60.87054994
West,WestSouth,heat,,h7925,demand,81.16220803
West,WestSouth,heat,,h7926,demand,94.18356999
West,WestSouth,heat,,h7927,demand,90.82300397
West,WestSouth,heat,,h7928,demand,91.09715597
West,WestSouth,heat,,h7929,demand,86.47240561
West,WestSouth,heat,,h7930,demand,82.80904539
West,WestSouth,heat,,h7931,demand,78.90100025
West,WestSouth,heat,,h7932,demand,76.79427436
West,WestSouth,heat,,h7933,demand,77.4372413
West,WestSouth,heat,,h7934,demand,78.48194183
West,WestSouth,heat,,h7935,demand,81.02426839
West,WestSouth,heat,,h7936,demand,84.37786427
West,WestSouth,heat,,h7937,demand,86.14969173
West,WestSouth,heat,,h7938,demand,87.30285434
West,WestSouth,heat,,h7939,demand,86.65210284
West,WestSouth,heat,,h7940,demand,83.28981628
West,WestSouth,heat,,h7941,demand,75.66112316
West,WestSouth,heat,,h7942,demand,60.58246102
West,WestSouth,heat,,h7943,demand,48.83663258
West,WestSouth,heat,,h7944,demand,40.94333486
West,WestSouth,heat,,h7945,demand,42.66482
West,WestSouth,heat,,h7946,demand,44.20929449
West,WestSouth,heat,,h7947,demand,48.35595342
West,WestSouth,heat,,h7948,demand,58.02629301
West,WestSouth,heat,,h7949,demand,79.34613409
West,WestSouth,heat,,h7950,demand,89.90156963
West,WestSouth,heat,,h7951,demand,85.54578869
West,WestSouth,heat,,h7952,demand,85.05377457
West,WestSouth,heat,,h7953,demand,80.1105763
West,WestSouth,heat,,h7954,demand,75.27845966
West,WestSouth,heat,,h7955,demand,73.28362982
West,WestSouth,heat,,h7956,demand,71.07886355
West,WestSouth,heat,,h7957,demand,70.28149222
West,WestSouth,heat,,h7958,demand,69.31146081
West,WestSouth,heat,,h7959,demand,72.62254834
West,WestSouth,heat,,h7960,demand,76.49848213
West,WestSouth,heat,,h7961,demand,80.10890518
West,WestSouth,heat,,h7962,demand,82.30414875
West,WestSouth,heat,,h7963,demand,82.09504434
West,WestSouth,heat,,h7964,demand,79.37917629
West,WestSouth,heat,,h7965,demand,72.09668474
West,WestSouth,heat,,h7966,demand,58.13472326
West,WestSouth,heat,,h7967,demand,45.96459729
West,WestSouth,heat,,h7968,demand,34.62052003
West,WestSouth,heat,,h7969,demand,36.79405636
West,WestSouth,heat,,h7970,demand,35.97585921
West,WestSouth,heat,,h7971,demand,39.52989353
West,WestSouth,heat,,h7972,demand,48.91127699
West,WestSouth,heat,,h7973,demand,68.07143741
West,WestSouth,heat,,h7974,demand,73.95008444
West,WestSouth,heat,,h7975,demand,69.14313373
West,WestSouth,heat,,h7976,demand,68.62596081
West,WestSouth,heat,,h7977,demand,64.75174045
West,WestSouth,heat,,h7978,demand,61.33480329
West,WestSouth,heat,,h7979,demand,59.13867829
West,WestSouth,heat,,h7980,demand,57.38163023
West,WestSouth,heat,,h7981,demand,57.82763502
West,WestSouth,heat,,h7982,demand,59.12135345
West,WestSouth,heat,,h7983,demand,61.24112061
West,WestSouth,heat,,h7984,demand,64.32572948
West,WestSouth,heat,,h7985,demand,67.16739156
West,WestSouth,heat,,h7986,demand,68.79083633
West,WestSouth,heat,,h7987,demand,69.03118826
West,WestSouth,heat,,h7988,demand,67.37822699
West,WestSouth,heat,,h7989,demand,60.71006731
West,WestSouth,heat,,h7990,demand,49.07523926
West,WestSouth,heat,,h7991,demand,38.57887567
West,WestSouth,heat,,h7992,demand,26.11288333
West,WestSouth,heat,,h7993,demand,27.32417281
West,WestSouth,heat,,h7994,demand,27.90118603
West,WestSouth,heat,,h7995,demand,31.73113519
West,WestSouth,heat,,h7996,demand,39.44832128
West,WestSouth,heat,,h7997,demand,53.65407202
West,WestSouth,heat,,h7998,demand,63.42072095
West,WestSouth,heat,,h7999,demand,61.00943465
West,WestSouth,heat,,h8000,demand,59.90049382
West,WestSouth,heat,,h8001,demand,55.42931585
West,WestSouth,heat,,h8002,demand,51.81541653
West,WestSouth,heat,,h8003,demand,48.22667601
West,WestSouth,heat,,h8004,demand,46.64402616
West,WestSouth,heat,,h8005,demand,47.21496826
West,WestSouth,heat,,h8006,demand,47.0726814
West,WestSouth,heat,,h8007,demand,49.12042371
West,WestSouth,heat,,h8008,demand,51.19158669
West,WestSouth,heat,,h8009,demand,53.1898681
West,WestSouth,heat,,h8010,demand,55.80507622
West,WestSouth,heat,,h8011,demand,57.30270226
West,WestSouth,heat,,h8012,demand,55.24715069
West,WestSouth,heat,,h8013,demand,50.75426547
West,WestSouth,heat,,h8014,demand,39.33725012
West,WestSouth,heat,,h8015,demand,29.6252589
West,WestSouth,heat,,h8016,demand,22.80093909
West,WestSouth,heat,,h8017,demand,23.6165661
West,WestSouth,heat,,h8018,demand,24.44000238
West,WestSouth,heat,,h8019,demand,27.60096908
West,WestSouth,heat,,h8020,demand,34.55372719
West,WestSouth,heat,,h8021,demand,47.60372048
West,WestSouth,heat,,h8022,demand,56.84541194
West,WestSouth,heat,,h8023,demand,54.60766713
West,WestSouth,heat,,h8024,demand,53.64970384
West,WestSouth,heat,,h8025,demand,49.20108983
West,WestSouth,heat,,h8026,demand,45.63491326
West,WestSouth,heat,,h8027,demand,42.46873215
West,WestSouth,heat,,h8028,demand,40.7368429
West,WestSouth,heat,,h8029,demand,41.6062638
West,WestSouth,heat,,h8030,demand,41.41451605
West,WestSouth,heat,,h8031,demand,43.19067649
West,WestSouth,heat,,h8032,demand,44.96595551
West,WestSouth,heat,,h8033,demand,46.49395476
West,WestSouth,heat,,h8034,demand,48.73606438
West,WestSouth,heat,,h8035,demand,50.50701041
West,WestSouth,heat,,h8036,demand,48.8471213
West,WestSouth,heat,,h8037,demand,44.99632161
West,WestSouth,heat,,h8038,demand,34.71771417
West,WestSouth,heat,,h8039,demand,25.89249339
West,WestSouth,heat,,h8040,demand,26.95540729
West,WestSouth,heat,,h8041,demand,28.09033893
West,WestSouth,heat,,h8042,demand,28.7150749
West,WestSouth,heat,,h8043,demand,32.39578467
West,WestSouth,heat,,h8044,demand,39.99062829
West,WestSouth,heat,,h8045,demand,54.09745724
West,WestSouth,heat,,h8046,demand,63.74350185
West,WestSouth,heat,,h8047,demand,61.52743958
West,WestSouth,heat,,h8048,demand,60.91567785
West,WestSouth,heat,,h8049,demand,56.07140137
West,WestSouth,heat,,h8050,demand,52.43060511
West,WestSouth,heat,,h8051,demand,49.18980429
West,WestSouth,heat,,h8052,demand,47.45791504
West,WestSouth,heat,,h8053,demand,48.45141654
West,WestSouth,heat,,h8054,demand,48.25966879
West,WestSouth,heat,,h8055,demand,50.28225229
West,WestSouth,heat,,h8056,demand,52.62499713
West,WestSouth,heat,,h8057,demand,54.39941944
West,WestSouth,heat,,h8058,demand,56.44282876
West,WestSouth,heat,,h8059,demand,57.57168927
West,WestSouth,heat,,h8060,demand,55.6653771
West,WestSouth,heat,,h8061,demand,50.97379159
West,WestSouth,heat,,h8062,demand,39.60623713
West,WestSouth,heat,,h8063,demand,30.16756591
West,WestSouth,heat,,h8064,demand,32.89122563
West,WestSouth,heat,,h8065,demand,34.59014682
West,WestSouth,heat,,h8066,demand,35.21662093
West,WestSouth,heat,,h8067,demand,39.16891256
West,WestSouth,heat,,h8068,demand,47.13425984
West,WestSouth,heat,,h8069,demand,62.88881094
West,WestSouth,heat,,h8070,demand,72.54702251
West,WestSouth,heat,,h8071,demand,70.25372097
West,WestSouth,heat,,h8072,demand,70.35866446
West,WestSouth,heat,,h8073,demand,65.43976828
West,WestSouth,heat,,h8074,demand,61.79897202
West,WestSouth,heat,,h8075,demand,58.4089318
West,WestSouth,heat,,h8076,demand,56.80112315
West,WestSouth,heat,,h8077,demand,57.91870524
West,WestSouth,heat,,h8078,demand,58.41676577
West,WestSouth,heat,,h8079,demand,60.63804957
West,WestSouth,heat,,h8080,demand,63.42417963
West,WestSouth,heat,,h8081,demand,65.3209444
West,WestSouth,heat,,h8082,demand,66.89407156
West,WestSouth,heat,,h8083,demand,67.30448871
West,WestSouth,heat,,h8084,demand,64.90706857
West,WestSouth,heat,,h8085,demand,58.80896955
West,WestSouth,heat,,h8086,demand,46.27611024
West,WestSouth,heat,,h8087,demand,36.30034642
West,WestSouth,heat,,h8088,demand,31.3788625
