timestep_2,technology_1,scenario,parameter,value
h8103,photovoltaik,year_2019,avaConv,0.127
h8104,photovoltaik,year_2019,avaConv,0.004
h8105,photovoltaik,year_2019,avaConv,0
h8106,photovoltaik,year_2019,avaConv,0
h8107,photovoltaik,year_2019,avaConv,0
h8108,photovoltaik,year_2019,avaConv,0
h8109,photovoltaik,year_2019,avaConv,0
h8110,photovoltaik,year_2019,avaConv,0
h8111,photovoltaik,year_2019,avaConv,0
h8112,photovoltaik,year_2019,avaConv,0
h8113,photovoltaik,year_2019,avaConv,0
h8114,photovoltaik,year_2019,avaConv,0
h8115,photovoltaik,year_2019,avaConv,0
h8116,photovoltaik,year_2019,avaConv,0
h8117,photovoltaik,year_2019,avaConv,0
h8118,photovoltaik,year_2019,avaConv,0
h8119,photovoltaik,year_2019,avaConv,0
h8120,photovoltaik,year_2019,avaConv,0.02
h8121,photovoltaik,year_2019,avaConv,0.125
h8122,photovoltaik,year_2019,avaConv,0.255
h8123,photovoltaik,year_2019,avaConv,0.347
h8124,photovoltaik,year_2019,avaConv,0.38
h8125,photovoltaik,year_2019,avaConv,0.36
h8126,photovoltaik,year_2019,avaConv,0.273
h8127,photovoltaik,year_2019,avaConv,0.132
h8128,photovoltaik,year_2019,avaConv,0.005
h8129,photovoltaik,year_2019,avaConv,0
h8130,photovoltaik,year_2019,avaConv,0
h8131,photovoltaik,year_2019,avaConv,0
h8132,photovoltaik,year_2019,avaConv,0
h8133,photovoltaik,year_2019,avaConv,0
h8134,photovoltaik,year_2019,avaConv,0
h8135,photovoltaik,year_2019,avaConv,0
h8136,photovoltaik,year_2019,avaConv,0
h8137,photovoltaik,year_2019,avaConv,0
h8138,photovoltaik,year_2019,avaConv,0
h8139,photovoltaik,year_2019,avaConv,0
h8140,photovoltaik,year_2019,avaConv,0
h8141,photovoltaik,year_2019,avaConv,0
h8142,photovoltaik,year_2019,avaConv,0
h8143,photovoltaik,year_2019,avaConv,0
h8144,photovoltaik,year_2019,avaConv,0.017
h8145,photovoltaik,year_2019,avaConv,0.076
h8146,photovoltaik,year_2019,avaConv,0.127
h8147,photovoltaik,year_2019,avaConv,0.157
h8148,photovoltaik,year_2019,avaConv,0.162
h8149,photovoltaik,year_2019,avaConv,0.14
h8150,photovoltaik,year_2019,avaConv,0.098
h8151,photovoltaik,year_2019,avaConv,0.044
h8152,photovoltaik,year_2019,avaConv,0.001
h8153,photovoltaik,year_2019,avaConv,0
h8154,photovoltaik,year_2019,avaConv,0
h8155,photovoltaik,year_2019,avaConv,0
h8156,photovoltaik,year_2019,avaConv,0
h8157,photovoltaik,year_2019,avaConv,0
h8158,photovoltaik,year_2019,avaConv,0
h8159,photovoltaik,year_2019,avaConv,0
h8160,photovoltaik,year_2019,avaConv,0
h8161,photovoltaik,year_2019,avaConv,0
h8162,photovoltaik,year_2019,avaConv,0
h8163,photovoltaik,year_2019,avaConv,0
h8164,photovoltaik,year_2019,avaConv,0
h8165,photovoltaik,year_2019,avaConv,0
h8166,photovoltaik,year_2019,avaConv,0
h8167,photovoltaik,year_2019,avaConv,0
h8168,photovoltaik,year_2019,avaConv,0.001
h8169,photovoltaik,year_2019,avaConv,0.016
h8170,photovoltaik,year_2019,avaConv,0.04
h8171,photovoltaik,year_2019,avaConv,0.062
h8172,photovoltaik,year_2019,avaConv,0.08
h8173,photovoltaik,year_2019,avaConv,0.088
h8174,photovoltaik,year_2019,avaConv,0.07
h8175,photovoltaik,year_2019,avaConv,0.024
h8176,photovoltaik,year_2019,avaConv,0
h8177,photovoltaik,year_2019,avaConv,0
h8178,photovoltaik,year_2019,avaConv,0
h8179,photovoltaik,year_2019,avaConv,0
h8180,photovoltaik,year_2019,avaConv,0
h8181,photovoltaik,year_2019,avaConv,0
h8182,photovoltaik,year_2019,avaConv,0
h8183,photovoltaik,year_2019,avaConv,0
h8184,photovoltaik,year_2019,avaConv,0
h8185,photovoltaik,year_2019,avaConv,0
h8186,photovoltaik,year_2019,avaConv,0
h8187,photovoltaik,year_2019,avaConv,0
h8188,photovoltaik,year_2019,avaConv,0
h8189,photovoltaik,year_2019,avaConv,0
h8190,photovoltaik,year_2019,avaConv,0
h8191,photovoltaik,year_2019,avaConv,0
h8192,photovoltaik,year_2019,avaConv,0.006
h8193,photovoltaik,year_2019,avaConv,0.036
h8194,photovoltaik,year_2019,avaConv,0.064
h8195,photovoltaik,year_2019,avaConv,0.076
h8196,photovoltaik,year_2019,avaConv,0.072
h8197,photovoltaik,year_2019,avaConv,0.063
h8198,photovoltaik,year_2019,avaConv,0.045
h8199,photovoltaik,year_2019,avaConv,0.018
h8200,photovoltaik,year_2019,avaConv,0
h8201,photovoltaik,year_2019,avaConv,0
h8202,photovoltaik,year_2019,avaConv,0
h8203,photovoltaik,year_2019,avaConv,0
h8204,photovoltaik,year_2019,avaConv,0
h8205,photovoltaik,year_2019,avaConv,0
h8206,photovoltaik,year_2019,avaConv,0
h8207,photovoltaik,year_2019,avaConv,0
h8208,photovoltaik,year_2019,avaConv,0
h8209,photovoltaik,year_2019,avaConv,0
h8210,photovoltaik,year_2019,avaConv,0
h8211,photovoltaik,year_2019,avaConv,0
h8212,photovoltaik,year_2019,avaConv,0
h8213,photovoltaik,year_2019,avaConv,0
h8214,photovoltaik,year_2019,avaConv,0
h8215,photovoltaik,year_2019,avaConv,0
h8216,photovoltaik,year_2019,avaConv,0.006
h8217,photovoltaik,year_2019,avaConv,0.05
h8218,photovoltaik,year_2019,avaConv,0.104
h8219,photovoltaik,year_2019,avaConv,0.141
h8220,photovoltaik,year_2019,avaConv,0.149
h8221,photovoltaik,year_2019,avaConv,0.126
h8222,photovoltaik,year_2019,avaConv,0.074
h8223,photovoltaik,year_2019,avaConv,0.018
h8224,photovoltaik,year_2019,avaConv,0
h8225,photovoltaik,year_2019,avaConv,0
h8226,photovoltaik,year_2019,avaConv,0
h8227,photovoltaik,year_2019,avaConv,0
h8228,photovoltaik,year_2019,avaConv,0
h8229,photovoltaik,year_2019,avaConv,0
h8230,photovoltaik,year_2019,avaConv,0
h8231,photovoltaik,year_2019,avaConv,0
h8232,photovoltaik,year_2019,avaConv,0
h8233,photovoltaik,year_2019,avaConv,0
h8234,photovoltaik,year_2019,avaConv,0
h8235,photovoltaik,year_2019,avaConv,0
h8236,photovoltaik,year_2019,avaConv,0
h8237,photovoltaik,year_2019,avaConv,0
h8238,photovoltaik,year_2019,avaConv,0
h8239,photovoltaik,year_2019,avaConv,0
h8240,photovoltaik,year_2019,avaConv,0.002
h8241,photovoltaik,year_2019,avaConv,0.049
h8242,photovoltaik,year_2019,avaConv,0.122
h8243,photovoltaik,year_2019,avaConv,0.225
h8244,photovoltaik,year_2019,avaConv,0.257
h8245,photovoltaik,year_2019,avaConv,0.225
h8246,photovoltaik,year_2019,avaConv,0.146
h8247,photovoltaik,year_2019,avaConv,0.049
h8248,photovoltaik,year_2019,avaConv,0
h8249,photovoltaik,year_2019,avaConv,0
h8250,photovoltaik,year_2019,avaConv,0
h8251,photovoltaik,year_2019,avaConv,0
h8252,photovoltaik,year_2019,avaConv,0
h8253,photovoltaik,year_2019,avaConv,0
h8254,photovoltaik,year_2019,avaConv,0
h8255,photovoltaik,year_2019,avaConv,0
h8256,photovoltaik,year_2019,avaConv,0
h8257,photovoltaik,year_2019,avaConv,0
h8258,photovoltaik,year_2019,avaConv,0
h8259,photovoltaik,year_2019,avaConv,0
h8260,photovoltaik,year_2019,avaConv,0
h8261,photovoltaik,year_2019,avaConv,0
h8262,photovoltaik,year_2019,avaConv,0
h8263,photovoltaik,year_2019,avaConv,0
h8264,photovoltaik,year_2019,avaConv,0.006
h8265,photovoltaik,year_2019,avaConv,0.035
h8266,photovoltaik,year_2019,avaConv,0.066
h8267,photovoltaik,year_2019,avaConv,0.087
h8268,photovoltaik,year_2019,avaConv,0.091
h8269,photovoltaik,year_2019,avaConv,0.074
h8270,photovoltaik,year_2019,avaConv,0.042
h8271,photovoltaik,year_2019,avaConv,0.01
h8272,photovoltaik,year_2019,avaConv,0
h8273,photovoltaik,year_2019,avaConv,0
h8274,photovoltaik,year_2019,avaConv,0
h8275,photovoltaik,year_2019,avaConv,0
h8276,photovoltaik,year_2019,avaConv,0
h8277,photovoltaik,year_2019,avaConv,0
h8278,photovoltaik,year_2019,avaConv,0
h8279,photovoltaik,year_2019,avaConv,0
h8280,photovoltaik,year_2019,avaConv,0
h8281,photovoltaik,year_2019,avaConv,0
h8282,photovoltaik,year_2019,avaConv,0
h8283,photovoltaik,year_2019,avaConv,0
h8284,photovoltaik,year_2019,avaConv,0
h8285,photovoltaik,year_2019,avaConv,0
h8286,photovoltaik,year_2019,avaConv,0
h8287,photovoltaik,year_2019,avaConv,0
h8288,photovoltaik,year_2019,avaConv,0.001
h8289,photovoltaik,year_2019,avaConv,0.017
h8290,photovoltaik,year_2019,avaConv,0.047
h8291,photovoltaik,year_2019,avaConv,0.081
h8292,photovoltaik,year_2019,avaConv,0.108
h8293,photovoltaik,year_2019,avaConv,0.113
h8294,photovoltaik,year_2019,avaConv,0.085
h8295,photovoltaik,year_2019,avaConv,0.031
h8296,photovoltaik,year_2019,avaConv,0
h8297,photovoltaik,year_2019,avaConv,0
h8298,photovoltaik,year_2019,avaConv,0
h8299,photovoltaik,year_2019,avaConv,0
h8300,photovoltaik,year_2019,avaConv,0
h8301,photovoltaik,year_2019,avaConv,0
h8302,photovoltaik,year_2019,avaConv,0
h8303,photovoltaik,year_2019,avaConv,0
h8304,photovoltaik,year_2019,avaConv,0
h8305,photovoltaik,year_2019,avaConv,0
h8306,photovoltaik,year_2019,avaConv,0
h8307,photovoltaik,year_2019,avaConv,0
h8308,photovoltaik,year_2019,avaConv,0
h8309,photovoltaik,year_2019,avaConv,0
h8310,photovoltaik,year_2019,avaConv,0
h8311,photovoltaik,year_2019,avaConv,0
h8312,photovoltaik,year_2019,avaConv,0.003
h8313,photovoltaik,year_2019,avaConv,0.044
h8314,photovoltaik,year_2019,avaConv,0.098
h8315,photovoltaik,year_2019,avaConv,0.148
h8316,photovoltaik,year_2019,avaConv,0.15
h8317,photovoltaik,year_2019,avaConv,0.123
h8318,photovoltaik,year_2019,avaConv,0.075
h8319,photovoltaik,year_2019,avaConv,0.018
h8320,photovoltaik,year_2019,avaConv,0
h8321,photovoltaik,year_2019,avaConv,0
h8322,photovoltaik,year_2019,avaConv,0
h8323,photovoltaik,year_2019,avaConv,0
h8324,photovoltaik,year_2019,avaConv,0
h8325,photovoltaik,year_2019,avaConv,0
h8326,photovoltaik,year_2019,avaConv,0
h8327,photovoltaik,year_2019,avaConv,0
h8328,photovoltaik,year_2019,avaConv,0
h8329,photovoltaik,year_2019,avaConv,0
h8330,photovoltaik,year_2019,avaConv,0
h8331,photovoltaik,year_2019,avaConv,0
h8332,photovoltaik,year_2019,avaConv,0
h8333,photovoltaik,year_2019,avaConv,0
h8334,photovoltaik,year_2019,avaConv,0
h8335,photovoltaik,year_2019,avaConv,0
h8336,photovoltaik,year_2019,avaConv,0.002
h8337,photovoltaik,year_2019,avaConv,0.029
h8338,photovoltaik,year_2019,avaConv,0.057
h8339,photovoltaik,year_2019,avaConv,0.08
h8340,photovoltaik,year_2019,avaConv,0.099
h8341,photovoltaik,year_2019,avaConv,0.101
h8342,photovoltaik,year_2019,avaConv,0.082
h8343,photovoltaik,year_2019,avaConv,0.035
h8344,photovoltaik,year_2019,avaConv,0
h8345,photovoltaik,year_2019,avaConv,0
h8346,photovoltaik,year_2019,avaConv,0
h8347,photovoltaik,year_2019,avaConv,0
h8348,photovoltaik,year_2019,avaConv,0
h8349,photovoltaik,year_2019,avaConv,0
h8350,photovoltaik,year_2019,avaConv,0
h8351,photovoltaik,year_2019,avaConv,0
h8352,photovoltaik,year_2019,avaConv,0
h8353,photovoltaik,year_2019,avaConv,0
h8354,photovoltaik,year_2019,avaConv,0
h8355,photovoltaik,year_2019,avaConv,0
h8356,photovoltaik,year_2019,avaConv,0
h8357,photovoltaik,year_2019,avaConv,0
h8358,photovoltaik,year_2019,avaConv,0
h8359,photovoltaik,year_2019,avaConv,0
h8360,photovoltaik,year_2019,avaConv,0.003
h8361,photovoltaik,year_2019,avaConv,0.05
h8362,photovoltaik,year_2019,avaConv,0.14
h8363,photovoltaik,year_2019,avaConv,0.214
h8364,photovoltaik,year_2019,avaConv,0.24
h8365,photovoltaik,year_2019,avaConv,0.207
h8366,photovoltaik,year_2019,avaConv,0.13
h8367,photovoltaik,year_2019,avaConv,0.036
h8368,photovoltaik,year_2019,avaConv,0
h8369,photovoltaik,year_2019,avaConv,0
h8370,photovoltaik,year_2019,avaConv,0
h8371,photovoltaik,year_2019,avaConv,0
h8372,photovoltaik,year_2019,avaConv,0
h8373,photovoltaik,year_2019,avaConv,0
h8374,photovoltaik,year_2019,avaConv,0
h8375,photovoltaik,year_2019,avaConv,0
h8376,photovoltaik,year_2019,avaConv,0
h8377,photovoltaik,year_2019,avaConv,0
h8378,photovoltaik,year_2019,avaConv,0
h8379,photovoltaik,year_2019,avaConv,0
h8380,photovoltaik,year_2019,avaConv,0
h8381,photovoltaik,year_2019,avaConv,0
h8382,photovoltaik,year_2019,avaConv,0
h8383,photovoltaik,year_2019,avaConv,0
h8384,photovoltaik,year_2019,avaConv,0.004
h8385,photovoltaik,year_2019,avaConv,0.045
h8386,photovoltaik,year_2019,avaConv,0.095
h8387,photovoltaik,year_2019,avaConv,0.127
h8388,photovoltaik,year_2019,avaConv,0.13
h8389,photovoltaik,year_2019,avaConv,0.11
h8390,photovoltaik,year_2019,avaConv,0.067
h8391,photovoltaik,year_2019,avaConv,0.02
h8392,photovoltaik,year_2019,avaConv,0
h8393,photovoltaik,year_2019,avaConv,0
h8394,photovoltaik,year_2019,avaConv,0
h8395,photovoltaik,year_2019,avaConv,0
h8396,photovoltaik,year_2019,avaConv,0
h8397,photovoltaik,year_2019,avaConv,0
h8398,photovoltaik,year_2019,avaConv,0
h8399,photovoltaik,year_2019,avaConv,0
h8400,photovoltaik,year_2019,avaConv,0
h8401,photovoltaik,year_2019,avaConv,0
h8402,photovoltaik,year_2019,avaConv,0
h8403,photovoltaik,year_2019,avaConv,0
h8404,photovoltaik,year_2019,avaConv,0
h8405,photovoltaik,year_2019,avaConv,0
h8406,photovoltaik,year_2019,avaConv,0
h8407,photovoltaik,year_2019,avaConv,0
h8408,photovoltaik,year_2019,avaConv,0.005
h8409,photovoltaik,year_2019,avaConv,0.054
h8410,photovoltaik,year_2019,avaConv,0.127
h8411,photovoltaik,year_2019,avaConv,0.178
h8412,photovoltaik,year_2019,avaConv,0.191
h8413,photovoltaik,year_2019,avaConv,0.178
h8414,photovoltaik,year_2019,avaConv,0.128
h8415,photovoltaik,year_2019,avaConv,0.045
h8416,photovoltaik,year_2019,avaConv,0
h8417,photovoltaik,year_2019,avaConv,0
h8418,photovoltaik,year_2019,avaConv,0
h8419,photovoltaik,year_2019,avaConv,0
h8420,photovoltaik,year_2019,avaConv,0
h8421,photovoltaik,year_2019,avaConv,0
h8422,photovoltaik,year_2019,avaConv,0
h8423,photovoltaik,year_2019,avaConv,0
h8424,photovoltaik,year_2019,avaConv,0
h8425,photovoltaik,year_2019,avaConv,0
h8426,photovoltaik,year_2019,avaConv,0
h8427,photovoltaik,year_2019,avaConv,0
h8428,photovoltaik,year_2019,avaConv,0
h8429,photovoltaik,year_2019,avaConv,0
h8430,photovoltaik,year_2019,avaConv,0
h8431,photovoltaik,year_2019,avaConv,0
h8432,photovoltaik,year_2019,avaConv,0.002
h8433,photovoltaik,year_2019,avaConv,0.037
h8434,photovoltaik,year_2019,avaConv,0.097
h8435,photovoltaik,year_2019,avaConv,0.159
h8436,photovoltaik,year_2019,avaConv,0.207
h8437,photovoltaik,year_2019,avaConv,0.203
h8438,photovoltaik,year_2019,avaConv,0.145
h8439,photovoltaik,year_2019,avaConv,0.052
h8440,photovoltaik,year_2019,avaConv,0
h8441,photovoltaik,year_2019,avaConv,0
h8442,photovoltaik,year_2019,avaConv,0
h8443,photovoltaik,year_2019,avaConv,0
h8444,photovoltaik,year_2019,avaConv,0
h8445,photovoltaik,year_2019,avaConv,0
h8446,photovoltaik,year_2019,avaConv,0
h8447,photovoltaik,year_2019,avaConv,0
h8448,photovoltaik,year_2019,avaConv,0
h8449,photovoltaik,year_2019,avaConv,0
h8450,photovoltaik,year_2019,avaConv,0
h8451,photovoltaik,year_2019,avaConv,0
h8452,photovoltaik,year_2019,avaConv,0
h8453,photovoltaik,year_2019,avaConv,0
h8454,photovoltaik,year_2019,avaConv,0
h8455,photovoltaik,year_2019,avaConv,0
h8456,photovoltaik,year_2019,avaConv,0.002
h8457,photovoltaik,year_2019,avaConv,0.035
h8458,photovoltaik,year_2019,avaConv,0.116
h8459,photovoltaik,year_2019,avaConv,0.203
h8460,photovoltaik,year_2019,avaConv,0.23
h8461,photovoltaik,year_2019,avaConv,0.202
h8462,photovoltaik,year_2019,avaConv,0.129
h8463,photovoltaik,year_2019,avaConv,0.043
h8464,photovoltaik,year_2019,avaConv,0
h8465,photovoltaik,year_2019,avaConv,0
h8466,photovoltaik,year_2019,avaConv,0
h8467,photovoltaik,year_2019,avaConv,0
h8468,photovoltaik,year_2019,avaConv,0
h8469,photovoltaik,year_2019,avaConv,0
h8470,photovoltaik,year_2019,avaConv,0
h8471,photovoltaik,year_2019,avaConv,0
h8472,photovoltaik,year_2019,avaConv,0
h8473,photovoltaik,year_2019,avaConv,0
h8474,photovoltaik,year_2019,avaConv,0
h8475,photovoltaik,year_2019,avaConv,0
h8476,photovoltaik,year_2019,avaConv,0
h8477,photovoltaik,year_2019,avaConv,0
h8478,photovoltaik,year_2019,avaConv,0
h8479,photovoltaik,year_2019,avaConv,0
h8480,photovoltaik,year_2019,avaConv,0.005
h8481,photovoltaik,year_2019,avaConv,0.049
h8482,photovoltaik,year_2019,avaConv,0.133
h8483,photovoltaik,year_2019,avaConv,0.159
h8484,photovoltaik,year_2019,avaConv,0.144
h8485,photovoltaik,year_2019,avaConv,0.099
h8486,photovoltaik,year_2019,avaConv,0.047
h8487,photovoltaik,year_2019,avaConv,0.008
h8488,photovoltaik,year_2019,avaConv,0
h8489,photovoltaik,year_2019,avaConv,0
h8490,photovoltaik,year_2019,avaConv,0
h8491,photovoltaik,year_2019,avaConv,0
h8492,photovoltaik,year_2019,avaConv,0
h8493,photovoltaik,year_2019,avaConv,0
h8494,photovoltaik,year_2019,avaConv,0
h8495,photovoltaik,year_2019,avaConv,0
h8496,photovoltaik,year_2019,avaConv,0
h8497,photovoltaik,year_2019,avaConv,0
h8498,photovoltaik,year_2019,avaConv,0
h8499,photovoltaik,year_2019,avaConv,0
h8500,photovoltaik,year_2019,avaConv,0
h8501,photovoltaik,year_2019,avaConv,0
h8502,photovoltaik,year_2019,avaConv,0
h8503,photovoltaik,year_2019,avaConv,0
h8504,photovoltaik,year_2019,avaConv,0.002
h8505,photovoltaik,year_2019,avaConv,0.036
h8506,photovoltaik,year_2019,avaConv,0.102
h8507,photovoltaik,year_2019,avaConv,0.16
h8508,photovoltaik,year_2019,avaConv,0.195
h8509,photovoltaik,year_2019,avaConv,0.186
h8510,photovoltaik,year_2019,avaConv,0.122
h8511,photovoltaik,year_2019,avaConv,0.037
h8512,photovoltaik,year_2019,avaConv,0
h8513,photovoltaik,year_2019,avaConv,0
h8514,photovoltaik,year_2019,avaConv,0
h8515,photovoltaik,year_2019,avaConv,0
h8516,photovoltaik,year_2019,avaConv,0
h8517,photovoltaik,year_2019,avaConv,0
h8518,photovoltaik,year_2019,avaConv,0
h8519,photovoltaik,year_2019,avaConv,0
h8520,photovoltaik,year_2019,avaConv,0
h8521,photovoltaik,year_2019,avaConv,0
h8522,photovoltaik,year_2019,avaConv,0
h8523,photovoltaik,year_2019,avaConv,0
h8524,photovoltaik,year_2019,avaConv,0
h8525,photovoltaik,year_2019,avaConv,0
h8526,photovoltaik,year_2019,avaConv,0
h8527,photovoltaik,year_2019,avaConv,0
h8528,photovoltaik,year_2019,avaConv,0.001
h8529,photovoltaik,year_2019,avaConv,0.019
h8530,photovoltaik,year_2019,avaConv,0.046
h8531,photovoltaik,year_2019,avaConv,0.066
h8532,photovoltaik,year_2019,avaConv,0.077
h8533,photovoltaik,year_2019,avaConv,0.072
h8534,photovoltaik,year_2019,avaConv,0.041
h8535,photovoltaik,year_2019,avaConv,0.009
h8536,photovoltaik,year_2019,avaConv,0
h8537,photovoltaik,year_2019,avaConv,0
h8538,photovoltaik,year_2019,avaConv,0
h8539,photovoltaik,year_2019,avaConv,0
h8540,photovoltaik,year_2019,avaConv,0
h8541,photovoltaik,year_2019,avaConv,0
h8542,photovoltaik,year_2019,avaConv,0
h8543,photovoltaik,year_2019,avaConv,0
h8544,photovoltaik,year_2019,avaConv,0
h8545,photovoltaik,year_2019,avaConv,0
h8546,photovoltaik,year_2019,avaConv,0
h8547,photovoltaik,year_2019,avaConv,0
h8548,photovoltaik,year_2019,avaConv,0
h8549,photovoltaik,year_2019,avaConv,0
h8550,photovoltaik,year_2019,avaConv,0
h8551,photovoltaik,year_2019,avaConv,0
h8552,photovoltaik,year_2019,avaConv,0
h8553,photovoltaik,year_2019,avaConv,0.014
h8554,photovoltaik,year_2019,avaConv,0.042
h8555,photovoltaik,year_2019,avaConv,0.068
h8556,photovoltaik,year_2019,avaConv,0.087
h8557,photovoltaik,year_2019,avaConv,0.09
h8558,photovoltaik,year_2019,avaConv,0.059
h8559,photovoltaik,year_2019,avaConv,0.015
h8560,photovoltaik,year_2019,avaConv,0
h8561,photovoltaik,year_2019,avaConv,0
h8562,photovoltaik,year_2019,avaConv,0
h8563,photovoltaik,year_2019,avaConv,0
h8564,photovoltaik,year_2019,avaConv,0
h8565,photovoltaik,year_2019,avaConv,0
h8566,photovoltaik,year_2019,avaConv,0
h8567,photovoltaik,year_2019,avaConv,0
h8568,photovoltaik,year_2019,avaConv,0
h8569,photovoltaik,year_2019,avaConv,0
h8570,photovoltaik,year_2019,avaConv,0
h8571,photovoltaik,year_2019,avaConv,0
h8572,photovoltaik,year_2019,avaConv,0
h8573,photovoltaik,year_2019,avaConv,0
h8574,photovoltaik,year_2019,avaConv,0
h8575,photovoltaik,year_2019,avaConv,0
h8576,photovoltaik,year_2019,avaConv,0.002
h8577,photovoltaik,year_2019,avaConv,0.026
h8578,photovoltaik,year_2019,avaConv,0.052
h8579,photovoltaik,year_2019,avaConv,0.061
h8580,photovoltaik,year_2019,avaConv,0.058
h8581,photovoltaik,year_2019,avaConv,0.041
h8582,photovoltaik,year_2019,avaConv,0.024
h8583,photovoltaik,year_2019,avaConv,0.008
h8584,photovoltaik,year_2019,avaConv,0
h8585,photovoltaik,year_2019,avaConv,0
h8586,photovoltaik,year_2019,avaConv,0
h8587,photovoltaik,year_2019,avaConv,0
h8588,photovoltaik,year_2019,avaConv,0
h8589,photovoltaik,year_2019,avaConv,0
h8590,photovoltaik,year_2019,avaConv,0
h8591,photovoltaik,year_2019,avaConv,0
h8592,photovoltaik,year_2019,avaConv,0
h8593,photovoltaik,year_2019,avaConv,0
h8594,photovoltaik,year_2019,avaConv,0
h8595,photovoltaik,year_2019,avaConv,0
h8596,photovoltaik,year_2019,avaConv,0
h8597,photovoltaik,year_2019,avaConv,0
h8598,photovoltaik,year_2019,avaConv,0
h8599,photovoltaik,year_2019,avaConv,0
h8600,photovoltaik,year_2019,avaConv,0
h8601,photovoltaik,year_2019,avaConv,0.01
h8602,photovoltaik,year_2019,avaConv,0.03
h8603,photovoltaik,year_2019,avaConv,0.047
h8604,photovoltaik,year_2019,avaConv,0.063
h8605,photovoltaik,year_2019,avaConv,0.076
h8606,photovoltaik,year_2019,avaConv,0.059
h8607,photovoltaik,year_2019,avaConv,0.017
h8608,photovoltaik,year_2019,avaConv,0
h8609,photovoltaik,year_2019,avaConv,0
h8610,photovoltaik,year_2019,avaConv,0
h8611,photovoltaik,year_2019,avaConv,0
h8612,photovoltaik,year_2019,avaConv,0
h8613,photovoltaik,year_2019,avaConv,0
h8614,photovoltaik,year_2019,avaConv,0
h8615,photovoltaik,year_2019,avaConv,0
h8616,photovoltaik,year_2019,avaConv,0
h8617,photovoltaik,year_2019,avaConv,0
h8618,photovoltaik,year_2019,avaConv,0
h8619,photovoltaik,year_2019,avaConv,0
h8620,photovoltaik,year_2019,avaConv,0
h8621,photovoltaik,year_2019,avaConv,0
h8622,photovoltaik,year_2019,avaConv,0
h8623,photovoltaik,year_2019,avaConv,0
h8624,photovoltaik,year_2019,avaConv,0.002
h8625,photovoltaik,year_2019,avaConv,0.025
h8626,photovoltaik,year_2019,avaConv,0.068
h8627,photovoltaik,year_2019,avaConv,0.117
h8628,photovoltaik,year_2019,avaConv,0.132
h8629,photovoltaik,year_2019,avaConv,0.097
