timestep_2,technology_1,scenario,parameter,value
h8224,wind_onshore,year_2018,avaConv,0.6871
h8225,wind_onshore,year_2018,avaConv,0.685
h8226,wind_onshore,year_2018,avaConv,0.6801
h8227,wind_onshore,year_2018,avaConv,0.6919
h8228,wind_onshore,year_2018,avaConv,0.7271
h8229,wind_onshore,year_2018,avaConv,0.7843
h8230,wind_onshore,year_2018,avaConv,0.8312
h8231,wind_onshore,year_2018,avaConv,0.8171
h8232,wind_onshore,year_2018,avaConv,0.7772
h8233,wind_onshore,year_2018,avaConv,0.7565
h8234,wind_onshore,year_2018,avaConv,0.7629
h8235,wind_onshore,year_2018,avaConv,0.7901
h8236,wind_onshore,year_2018,avaConv,0.8127
h8237,wind_onshore,year_2018,avaConv,0.8241
h8238,wind_onshore,year_2018,avaConv,0.8334
h8239,wind_onshore,year_2018,avaConv,0.8368
h8240,wind_onshore,year_2018,avaConv,0.8351
h8241,wind_onshore,year_2018,avaConv,0.8306
h8242,wind_onshore,year_2018,avaConv,0.8399
h8243,wind_onshore,year_2018,avaConv,0.835
h8244,wind_onshore,year_2018,avaConv,0.8256
h8245,wind_onshore,year_2018,avaConv,0.8162
h8246,wind_onshore,year_2018,avaConv,0.8069
h8247,wind_onshore,year_2018,avaConv,0.7982
h8248,wind_onshore,year_2018,avaConv,0.7845
h8249,wind_onshore,year_2018,avaConv,0.7743
h8250,wind_onshore,year_2018,avaConv,0.7628
h8251,wind_onshore,year_2018,avaConv,0.7537
h8252,wind_onshore,year_2018,avaConv,0.7562
h8253,wind_onshore,year_2018,avaConv,0.7583
h8254,wind_onshore,year_2018,avaConv,0.756
h8255,wind_onshore,year_2018,avaConv,0.7622
h8256,wind_onshore,year_2018,avaConv,0.7494
h8257,wind_onshore,year_2018,avaConv,0.7238
h8258,wind_onshore,year_2018,avaConv,0.6895
h8259,wind_onshore,year_2018,avaConv,0.651
h8260,wind_onshore,year_2018,avaConv,0.6074
h8261,wind_onshore,year_2018,avaConv,0.5596
h8262,wind_onshore,year_2018,avaConv,0.5167
h8263,wind_onshore,year_2018,avaConv,0.4727
h8264,wind_onshore,year_2018,avaConv,0.4212
h8265,wind_onshore,year_2018,avaConv,0.3627
h8266,wind_onshore,year_2018,avaConv,0.3112
h8267,wind_onshore,year_2018,avaConv,0.2673
h8268,wind_onshore,year_2018,avaConv,0.2302
h8269,wind_onshore,year_2018,avaConv,0.2049
h8270,wind_onshore,year_2018,avaConv,0.1933
h8271,wind_onshore,year_2018,avaConv,0.1923
h8272,wind_onshore,year_2018,avaConv,0.2018
h8273,wind_onshore,year_2018,avaConv,0.214
h8274,wind_onshore,year_2018,avaConv,0.2158
h8275,wind_onshore,year_2018,avaConv,0.2074
h8276,wind_onshore,year_2018,avaConv,0.1927
h8277,wind_onshore,year_2018,avaConv,0.1806
h8278,wind_onshore,year_2018,avaConv,0.1646
h8279,wind_onshore,year_2018,avaConv,0.1468
h8280,wind_onshore,year_2018,avaConv,0.1323
h8281,wind_onshore,year_2018,avaConv,0.1241
h8282,wind_onshore,year_2018,avaConv,0.1238
h8283,wind_onshore,year_2018,avaConv,0.1232
h8284,wind_onshore,year_2018,avaConv,0.1265
h8285,wind_onshore,year_2018,avaConv,0.1367
h8286,wind_onshore,year_2018,avaConv,0.1509
h8287,wind_onshore,year_2018,avaConv,0.1658
h8288,wind_onshore,year_2018,avaConv,0.1775
h8289,wind_onshore,year_2018,avaConv,0.1878
h8290,wind_onshore,year_2018,avaConv,0.1913
h8291,wind_onshore,year_2018,avaConv,0.1859
h8292,wind_onshore,year_2018,avaConv,0.1732
h8293,wind_onshore,year_2018,avaConv,0.1644
h8294,wind_onshore,year_2018,avaConv,0.1642
h8295,wind_onshore,year_2018,avaConv,0.1776
h8296,wind_onshore,year_2018,avaConv,0.1957
h8297,wind_onshore,year_2018,avaConv,0.2108
h8298,wind_onshore,year_2018,avaConv,0.2185
h8299,wind_onshore,year_2018,avaConv,0.2212
h8300,wind_onshore,year_2018,avaConv,0.2219
h8301,wind_onshore,year_2018,avaConv,0.232
h8302,wind_onshore,year_2018,avaConv,0.2434
h8303,wind_onshore,year_2018,avaConv,0.2441
h8304,wind_onshore,year_2018,avaConv,0.238
h8305,wind_onshore,year_2018,avaConv,0.2333
h8306,wind_onshore,year_2018,avaConv,0.2378
h8307,wind_onshore,year_2018,avaConv,0.2488
h8308,wind_onshore,year_2018,avaConv,0.2612
h8309,wind_onshore,year_2018,avaConv,0.2745
h8310,wind_onshore,year_2018,avaConv,0.2872
h8311,wind_onshore,year_2018,avaConv,0.2977
h8312,wind_onshore,year_2018,avaConv,0.3042
h8313,wind_onshore,year_2018,avaConv,0.3015
h8314,wind_onshore,year_2018,avaConv,0.2809
h8315,wind_onshore,year_2018,avaConv,0.246
h8316,wind_onshore,year_2018,avaConv,0.2064
h8317,wind_onshore,year_2018,avaConv,0.1784
h8318,wind_onshore,year_2018,avaConv,0.1705
h8319,wind_onshore,year_2018,avaConv,0.179
h8320,wind_onshore,year_2018,avaConv,0.1935
h8321,wind_onshore,year_2018,avaConv,0.207
h8322,wind_onshore,year_2018,avaConv,0.2168
h8323,wind_onshore,year_2018,avaConv,0.2204
h8324,wind_onshore,year_2018,avaConv,0.2143
h8325,wind_onshore,year_2018,avaConv,0.2017
h8326,wind_onshore,year_2018,avaConv,0.1852
h8327,wind_onshore,year_2018,avaConv,0.1691
h8328,wind_onshore,year_2018,avaConv,0.1621
h8329,wind_onshore,year_2018,avaConv,0.1663
h8330,wind_onshore,year_2018,avaConv,0.1762
h8331,wind_onshore,year_2018,avaConv,0.1862
h8332,wind_onshore,year_2018,avaConv,0.1951
h8333,wind_onshore,year_2018,avaConv,0.2048
h8334,wind_onshore,year_2018,avaConv,0.2147
h8335,wind_onshore,year_2018,avaConv,0.2199
h8336,wind_onshore,year_2018,avaConv,0.2124
h8337,wind_onshore,year_2018,avaConv,0.1899
h8338,wind_onshore,year_2018,avaConv,0.161
h8339,wind_onshore,year_2018,avaConv,0.136
h8340,wind_onshore,year_2018,avaConv,0.1184
h8341,wind_onshore,year_2018,avaConv,0.1035
h8342,wind_onshore,year_2018,avaConv,0.0904
h8343,wind_onshore,year_2018,avaConv,0.0854
h8344,wind_onshore,year_2018,avaConv,0.0902
h8345,wind_onshore,year_2018,avaConv,0.0972
h8346,wind_onshore,year_2018,avaConv,0.1027
h8347,wind_onshore,year_2018,avaConv,0.108
h8348,wind_onshore,year_2018,avaConv,0.1148
h8349,wind_onshore,year_2018,avaConv,0.1183
h8350,wind_onshore,year_2018,avaConv,0.1154
h8351,wind_onshore,year_2018,avaConv,0.1082
h8352,wind_onshore,year_2018,avaConv,0.1015
h8353,wind_onshore,year_2018,avaConv,0.0978
h8354,wind_onshore,year_2018,avaConv,0.0983
h8355,wind_onshore,year_2018,avaConv,0.1013
h8356,wind_onshore,year_2018,avaConv,0.1064
h8357,wind_onshore,year_2018,avaConv,0.1192
h8358,wind_onshore,year_2018,avaConv,0.1404
h8359,wind_onshore,year_2018,avaConv,0.166
h8360,wind_onshore,year_2018,avaConv,0.1987
h8361,wind_onshore,year_2018,avaConv,0.2466
h8362,wind_onshore,year_2018,avaConv,0.3019
h8363,wind_onshore,year_2018,avaConv,0.3453
h8364,wind_onshore,year_2018,avaConv,0.3739
h8365,wind_onshore,year_2018,avaConv,0.3987
h8366,wind_onshore,year_2018,avaConv,0.4283
h8367,wind_onshore,year_2018,avaConv,0.4564
h8368,wind_onshore,year_2018,avaConv,0.4827
h8369,wind_onshore,year_2018,avaConv,0.5221
h8370,wind_onshore,year_2018,avaConv,0.5692
h8371,wind_onshore,year_2018,avaConv,0.605
h8372,wind_onshore,year_2018,avaConv,0.6239
h8373,wind_onshore,year_2018,avaConv,0.632
h8374,wind_onshore,year_2018,avaConv,0.6383
h8375,wind_onshore,year_2018,avaConv,0.6473
h8376,wind_onshore,year_2018,avaConv,0.6603
h8377,wind_onshore,year_2018,avaConv,0.6714
h8378,wind_onshore,year_2018,avaConv,0.6805
h8379,wind_onshore,year_2018,avaConv,0.6834
h8380,wind_onshore,year_2018,avaConv,0.6812
h8381,wind_onshore,year_2018,avaConv,0.6705
h8382,wind_onshore,year_2018,avaConv,0.6534
h8383,wind_onshore,year_2018,avaConv,0.6216
h8384,wind_onshore,year_2018,avaConv,0.5678
h8385,wind_onshore,year_2018,avaConv,0.4932
h8386,wind_onshore,year_2018,avaConv,0.4049
h8387,wind_onshore,year_2018,avaConv,0.3187
h8388,wind_onshore,year_2018,avaConv,0.2404
h8389,wind_onshore,year_2018,avaConv,0.1756
h8390,wind_onshore,year_2018,avaConv,0.1313
h8391,wind_onshore,year_2018,avaConv,0.1061
h8392,wind_onshore,year_2018,avaConv,0.0953
h8393,wind_onshore,year_2018,avaConv,0.0913
h8394,wind_onshore,year_2018,avaConv,0.0859
h8395,wind_onshore,year_2018,avaConv,0.0763
h8396,wind_onshore,year_2018,avaConv,0.065
h8397,wind_onshore,year_2018,avaConv,0.0546
h8398,wind_onshore,year_2018,avaConv,0.0442
h8399,wind_onshore,year_2018,avaConv,0.0374
h8400,wind_onshore,year_2018,avaConv,0.0351
h8401,wind_onshore,year_2018,avaConv,0.0369
h8402,wind_onshore,year_2018,avaConv,0.043
h8403,wind_onshore,year_2018,avaConv,0.0546
h8404,wind_onshore,year_2018,avaConv,0.0723
h8405,wind_onshore,year_2018,avaConv,0.0929
h8406,wind_onshore,year_2018,avaConv,0.1147
h8407,wind_onshore,year_2018,avaConv,0.1359
h8408,wind_onshore,year_2018,avaConv,0.1535
h8409,wind_onshore,year_2018,avaConv,0.1616
h8410,wind_onshore,year_2018,avaConv,0.1571
h8411,wind_onshore,year_2018,avaConv,0.1426
h8412,wind_onshore,year_2018,avaConv,0.1217
h8413,wind_onshore,year_2018,avaConv,0.098
h8414,wind_onshore,year_2018,avaConv,0.077
h8415,wind_onshore,year_2018,avaConv,0.0607
h8416,wind_onshore,year_2018,avaConv,0.0498
h8417,wind_onshore,year_2018,avaConv,0.0413
h8418,wind_onshore,year_2018,avaConv,0.0339
h8419,wind_onshore,year_2018,avaConv,0.0279
h8420,wind_onshore,year_2018,avaConv,0.0246
h8421,wind_onshore,year_2018,avaConv,0.024
h8422,wind_onshore,year_2018,avaConv,0.027
h8423,wind_onshore,year_2018,avaConv,0.0338
h8424,wind_onshore,year_2018,avaConv,0.0426
h8425,wind_onshore,year_2018,avaConv,0.0463
h8426,wind_onshore,year_2018,avaConv,0.0404
h8427,wind_onshore,year_2018,avaConv,0.0414
h8428,wind_onshore,year_2018,avaConv,0.0556
h8429,wind_onshore,year_2018,avaConv,0.0789
h8430,wind_onshore,year_2018,avaConv,0.103
h8431,wind_onshore,year_2018,avaConv,0.1389
h8432,wind_onshore,year_2018,avaConv,0.1813
h8433,wind_onshore,year_2018,avaConv,0.2232
h8434,wind_onshore,year_2018,avaConv,0.269
h8435,wind_onshore,year_2018,avaConv,0.3118
h8436,wind_onshore,year_2018,avaConv,0.3356
h8437,wind_onshore,year_2018,avaConv,0.3411
h8438,wind_onshore,year_2018,avaConv,0.3401
h8439,wind_onshore,year_2018,avaConv,0.3619
h8440,wind_onshore,year_2018,avaConv,0.4
h8441,wind_onshore,year_2018,avaConv,0.4442
h8442,wind_onshore,year_2018,avaConv,0.4768
h8443,wind_onshore,year_2018,avaConv,0.4923
h8444,wind_onshore,year_2018,avaConv,0.5101
h8445,wind_onshore,year_2018,avaConv,0.5223
h8446,wind_onshore,year_2018,avaConv,0.5262
h8447,wind_onshore,year_2018,avaConv,0.5269
h8448,wind_onshore,year_2018,avaConv,0.5253
h8449,wind_onshore,year_2018,avaConv,0.5257
h8450,wind_onshore,year_2018,avaConv,0.52
h8451,wind_onshore,year_2018,avaConv,0.5159
h8452,wind_onshore,year_2018,avaConv,0.5222
h8453,wind_onshore,year_2018,avaConv,0.5381
h8454,wind_onshore,year_2018,avaConv,0.5469
h8455,wind_onshore,year_2018,avaConv,0.5402
h8456,wind_onshore,year_2018,avaConv,0.5033
h8457,wind_onshore,year_2018,avaConv,0.4532
h8458,wind_onshore,year_2018,avaConv,0.4224
h8459,wind_onshore,year_2018,avaConv,0.4049
h8460,wind_onshore,year_2018,avaConv,0.3876
h8461,wind_onshore,year_2018,avaConv,0.367
h8462,wind_onshore,year_2018,avaConv,0.3509
h8463,wind_onshore,year_2018,avaConv,0.3522
h8464,wind_onshore,year_2018,avaConv,0.3592
h8465,wind_onshore,year_2018,avaConv,0.367
h8466,wind_onshore,year_2018,avaConv,0.3798
h8467,wind_onshore,year_2018,avaConv,0.3858
h8468,wind_onshore,year_2018,avaConv,0.3901
h8469,wind_onshore,year_2018,avaConv,0.3811
h8470,wind_onshore,year_2018,avaConv,0.3593
h8471,wind_onshore,year_2018,avaConv,0.3149
h8472,wind_onshore,year_2018,avaConv,0.2524
h8473,wind_onshore,year_2018,avaConv,0.1895
h8474,wind_onshore,year_2018,avaConv,0.1701
h8475,wind_onshore,year_2018,avaConv,0.1989
h8476,wind_onshore,year_2018,avaConv,0.2294
h8477,wind_onshore,year_2018,avaConv,0.2519
h8478,wind_onshore,year_2018,avaConv,0.2654
h8479,wind_onshore,year_2018,avaConv,0.279
h8480,wind_onshore,year_2018,avaConv,0.2984
h8481,wind_onshore,year_2018,avaConv,0.3116
h8482,wind_onshore,year_2018,avaConv,0.3081
h8483,wind_onshore,year_2018,avaConv,0.2951
h8484,wind_onshore,year_2018,avaConv,0.2742
h8485,wind_onshore,year_2018,avaConv,0.2578
h8486,wind_onshore,year_2018,avaConv,0.2445
h8487,wind_onshore,year_2018,avaConv,0.2414
h8488,wind_onshore,year_2018,avaConv,0.2441
h8489,wind_onshore,year_2018,avaConv,0.2404
h8490,wind_onshore,year_2018,avaConv,0.2267
h8491,wind_onshore,year_2018,avaConv,0.2139
h8492,wind_onshore,year_2018,avaConv,0.1997
h8493,wind_onshore,year_2018,avaConv,0.1938
h8494,wind_onshore,year_2018,avaConv,0.192
h8495,wind_onshore,year_2018,avaConv,0.1832
h8496,wind_onshore,year_2018,avaConv,0.1715
h8497,wind_onshore,year_2018,avaConv,0.1642
h8498,wind_onshore,year_2018,avaConv,0.1714
h8499,wind_onshore,year_2018,avaConv,0.1751
h8500,wind_onshore,year_2018,avaConv,0.1605
h8501,wind_onshore,year_2018,avaConv,0.1521
h8502,wind_onshore,year_2018,avaConv,0.1802
h8503,wind_onshore,year_2018,avaConv,0.1985
h8504,wind_onshore,year_2018,avaConv,0.195
h8505,wind_onshore,year_2018,avaConv,0.1929
h8506,wind_onshore,year_2018,avaConv,0.1841
h8507,wind_onshore,year_2018,avaConv,0.1726
h8508,wind_onshore,year_2018,avaConv,0.1552
h8509,wind_onshore,year_2018,avaConv,0.1336
h8510,wind_onshore,year_2018,avaConv,0.1272
h8511,wind_onshore,year_2018,avaConv,0.1316
h8512,wind_onshore,year_2018,avaConv,0.1428
h8513,wind_onshore,year_2018,avaConv,0.1663
h8514,wind_onshore,year_2018,avaConv,0.2138
h8515,wind_onshore,year_2018,avaConv,0.2618
h8516,wind_onshore,year_2018,avaConv,0.3046
h8517,wind_onshore,year_2018,avaConv,0.3497
h8518,wind_onshore,year_2018,avaConv,0.3714
h8519,wind_onshore,year_2018,avaConv,0.3511
h8520,wind_onshore,year_2018,avaConv,0.2731
h8521,wind_onshore,year_2018,avaConv,0.207
h8522,wind_onshore,year_2018,avaConv,0.1652
h8523,wind_onshore,year_2018,avaConv,0.1345
h8524,wind_onshore,year_2018,avaConv,0.1281
h8525,wind_onshore,year_2018,avaConv,0.1491
h8526,wind_onshore,year_2018,avaConv,0.1823
h8527,wind_onshore,year_2018,avaConv,0.2066
h8528,wind_onshore,year_2018,avaConv,0.2026
h8529,wind_onshore,year_2018,avaConv,0.1755
h8530,wind_onshore,year_2018,avaConv,0.1353
h8531,wind_onshore,year_2018,avaConv,0.0947
h8532,wind_onshore,year_2018,avaConv,0.0694
h8533,wind_onshore,year_2018,avaConv,0.0612
h8534,wind_onshore,year_2018,avaConv,0.0643
h8535,wind_onshore,year_2018,avaConv,0.0723
h8536,wind_onshore,year_2018,avaConv,0.0785
h8537,wind_onshore,year_2018,avaConv,0.082
h8538,wind_onshore,year_2018,avaConv,0.0895
h8539,wind_onshore,year_2018,avaConv,0.0991
h8540,wind_onshore,year_2018,avaConv,0.1183
h8541,wind_onshore,year_2018,avaConv,0.154
h8542,wind_onshore,year_2018,avaConv,0.2092
h8543,wind_onshore,year_2018,avaConv,0.2563
h8544,wind_onshore,year_2018,avaConv,0.2757
h8545,wind_onshore,year_2018,avaConv,0.29
h8546,wind_onshore,year_2018,avaConv,0.2767
h8547,wind_onshore,year_2018,avaConv,0.2594
h8548,wind_onshore,year_2018,avaConv,0.2475
h8549,wind_onshore,year_2018,avaConv,0.2402
h8550,wind_onshore,year_2018,avaConv,0.2384
h8551,wind_onshore,year_2018,avaConv,0.223
h8552,wind_onshore,year_2018,avaConv,0.1855
h8553,wind_onshore,year_2018,avaConv,0.1497
h8554,wind_onshore,year_2018,avaConv,0.1296
h8555,wind_onshore,year_2018,avaConv,0.1231
h8556,wind_onshore,year_2018,avaConv,0.1128
h8557,wind_onshore,year_2018,avaConv,0.0962
h8558,wind_onshore,year_2018,avaConv,0.0843
h8559,wind_onshore,year_2018,avaConv,0.0751
h8560,wind_onshore,year_2018,avaConv,0.0685
h8561,wind_onshore,year_2018,avaConv,0.0674
h8562,wind_onshore,year_2018,avaConv,0.0765
h8563,wind_onshore,year_2018,avaConv,0.0915
h8564,wind_onshore,year_2018,avaConv,0.1078
h8565,wind_onshore,year_2018,avaConv,0.1226
h8566,wind_onshore,year_2018,avaConv,0.1325
h8567,wind_onshore,year_2018,avaConv,0.1339
h8568,wind_onshore,year_2018,avaConv,0.1472
h8569,wind_onshore,year_2018,avaConv,0.1714
h8570,wind_onshore,year_2018,avaConv,0.1908
h8571,wind_onshore,year_2018,avaConv,0.1993
h8572,wind_onshore,year_2018,avaConv,0.194
h8573,wind_onshore,year_2018,avaConv,0.1837
h8574,wind_onshore,year_2018,avaConv,0.1712
h8575,wind_onshore,year_2018,avaConv,0.1626
h8576,wind_onshore,year_2018,avaConv,0.1583
h8577,wind_onshore,year_2018,avaConv,0.1615
h8578,wind_onshore,year_2018,avaConv,0.1615
h8579,wind_onshore,year_2018,avaConv,0.1568
h8580,wind_onshore,year_2018,avaConv,0.157
h8581,wind_onshore,year_2018,avaConv,0.1619
h8582,wind_onshore,year_2018,avaConv,0.1654
h8583,wind_onshore,year_2018,avaConv,0.1675
h8584,wind_onshore,year_2018,avaConv,0.1696
h8585,wind_onshore,year_2018,avaConv,0.1703
h8586,wind_onshore,year_2018,avaConv,0.1693
h8587,wind_onshore,year_2018,avaConv,0.1693
h8588,wind_onshore,year_2018,avaConv,0.1809
h8589,wind_onshore,year_2018,avaConv,0.1986
h8590,wind_onshore,year_2018,avaConv,0.2303
h8591,wind_onshore,year_2018,avaConv,0.2731
h8592,wind_onshore,year_2018,avaConv,0.3142
h8593,wind_onshore,year_2018,avaConv,0.3646
h8594,wind_onshore,year_2018,avaConv,0.42
h8595,wind_onshore,year_2018,avaConv,0.469
h8596,wind_onshore,year_2018,avaConv,0.4994
h8597,wind_onshore,year_2018,avaConv,0.5326
h8598,wind_onshore,year_2018,avaConv,0.5618
h8599,wind_onshore,year_2018,avaConv,0.564
h8600,wind_onshore,year_2018,avaConv,0.5717
h8601,wind_onshore,year_2018,avaConv,0.5708
h8602,wind_onshore,year_2018,avaConv,0.5528
h8603,wind_onshore,year_2018,avaConv,0.5231
h8604,wind_onshore,year_2018,avaConv,0.5152
h8605,wind_onshore,year_2018,avaConv,0.4977
h8606,wind_onshore,year_2018,avaConv,0.4772
h8607,wind_onshore,year_2018,avaConv,0.4603
h8608,wind_onshore,year_2018,avaConv,0.4611
h8609,wind_onshore,year_2018,avaConv,0.4576
h8610,wind_onshore,year_2018,avaConv,0.4534
h8611,wind_onshore,year_2018,avaConv,0.4588
h8612,wind_onshore,year_2018,avaConv,0.4638
h8613,wind_onshore,year_2018,avaConv,0.4486
h8614,wind_onshore,year_2018,avaConv,0.4557
h8615,wind_onshore,year_2018,avaConv,0.4654
h8616,wind_onshore,year_2018,avaConv,0.4694
h8617,wind_onshore,year_2018,avaConv,0.4524
h8618,wind_onshore,year_2018,avaConv,0.4259
h8619,wind_onshore,year_2018,avaConv,0.3978
h8620,wind_onshore,year_2018,avaConv,0.3918
h8621,wind_onshore,year_2018,avaConv,0.3668
h8622,wind_onshore,year_2018,avaConv,0.3164
h8623,wind_onshore,year_2018,avaConv,0.2698
h8624,wind_onshore,year_2018,avaConv,0.2413
h8625,wind_onshore,year_2018,avaConv,0.2369
h8626,wind_onshore,year_2018,avaConv,0.2388
h8627,wind_onshore,year_2018,avaConv,0.245
h8628,wind_onshore,year_2018,avaConv,0.2567
h8629,wind_onshore,year_2018,avaConv,0.2667
h8630,wind_onshore,year_2018,avaConv,0.2732
h8631,wind_onshore,year_2018,avaConv,0.286
h8632,wind_onshore,year_2018,avaConv,0.2954
h8633,wind_onshore,year_2018,avaConv,0.2981
h8634,wind_onshore,year_2018,avaConv,0.2909
h8635,wind_onshore,year_2018,avaConv,0.2972
h8636,wind_onshore,year_2018,avaConv,0.3335
h8637,wind_onshore,year_2018,avaConv,0.3689
h8638,wind_onshore,year_2018,avaConv,0.3849
h8639,wind_onshore,year_2018,avaConv,0.395
h8640,wind_onshore,year_2018,avaConv,0.3963
h8641,wind_onshore,year_2018,avaConv,0.3916
h8642,wind_onshore,year_2018,avaConv,0.3728
h8643,wind_onshore,year_2018,avaConv,0.349
h8644,wind_onshore,year_2018,avaConv,0.3349
h8645,wind_onshore,year_2018,avaConv,0.3237
h8646,wind_onshore,year_2018,avaConv,0.3231
h8647,wind_onshore,year_2018,avaConv,0.3127
h8648,wind_onshore,year_2018,avaConv,0.307
h8649,wind_onshore,year_2018,avaConv,0.3263
h8650,wind_onshore,year_2018,avaConv,0.3265
h8651,wind_onshore,year_2018,avaConv,0.3041
h8652,wind_onshore,year_2018,avaConv,0.3043
h8653,wind_onshore,year_2018,avaConv,0.3052
h8654,wind_onshore,year_2018,avaConv,0.2984
h8655,wind_onshore,year_2018,avaConv,0.2973
h8656,wind_onshore,year_2018,avaConv,0.2951
h8657,wind_onshore,year_2018,avaConv,0.2922
h8658,wind_onshore,year_2018,avaConv,0.2842
h8659,wind_onshore,year_2018,avaConv,0.2705
h8660,wind_onshore,year_2018,avaConv,0.2687
h8661,wind_onshore,year_2018,avaConv,0.2543
h8662,wind_onshore,year_2018,avaConv,0.2395
h8663,wind_onshore,year_2018,avaConv,0.2329
h8664,wind_onshore,year_2018,avaConv,0.2282
h8665,wind_onshore,year_2018,avaConv,0.2242
h8666,wind_onshore,year_2018,avaConv,0.2155
h8667,wind_onshore,year_2018,avaConv,0.2019
h8668,wind_onshore,year_2018,avaConv,0.2092
h8669,wind_onshore,year_2018,avaConv,0.2006
h8670,wind_onshore,year_2018,avaConv,0.1787
h8671,wind_onshore,year_2018,avaConv,0.1731
h8672,wind_onshore,year_2018,avaConv,0.1705
h8673,wind_onshore,year_2018,avaConv,0.1679
h8674,wind_onshore,year_2018,avaConv,0.174
h8675,wind_onshore,year_2018,avaConv,0.1885
h8676,wind_onshore,year_2018,avaConv,0.208
h8677,wind_onshore,year_2018,avaConv,0.2231
h8678,wind_onshore,year_2018,avaConv,0.226
h8679,wind_onshore,year_2018,avaConv,0.2278
h8680,wind_onshore,year_2018,avaConv,0.2352
h8681,wind_onshore,year_2018,avaConv,0.237
h8682,wind_onshore,year_2018,avaConv,0.2346
h8683,wind_onshore,year_2018,avaConv,0.2415
h8684,wind_onshore,year_2018,avaConv,0.2478
h8685,wind_onshore,year_2018,avaConv,0.2384
h8686,wind_onshore,year_2018,avaConv,0.2079
h8687,wind_onshore,year_2018,avaConv,0.1725
h8688,wind_onshore,year_2018,avaConv,0.1495
h8689,wind_onshore,year_2018,avaConv,0.1571
h8690,wind_onshore,year_2018,avaConv,0.1627
h8691,wind_onshore,year_2018,avaConv,0.1562
h8692,wind_onshore,year_2018,avaConv,0.1509
h8693,wind_onshore,year_2018,avaConv,0.1774
h8694,wind_onshore,year_2018,avaConv,0.2302
h8695,wind_onshore,year_2018,avaConv,0.3026
h8696,wind_onshore,year_2018,avaConv,0.3816
h8697,wind_onshore,year_2018,avaConv,0.4671
h8698,wind_onshore,year_2018,avaConv,0.567
h8699,wind_onshore,year_2018,avaConv,0.6304
h8700,wind_onshore,year_2018,avaConv,0.6375
h8701,wind_onshore,year_2018,avaConv,0.6356
h8702,wind_onshore,year_2018,avaConv,0.6368
h8703,wind_onshore,year_2018,avaConv,0.6706
h8704,wind_onshore,year_2018,avaConv,0.6847
h8705,wind_onshore,year_2018,avaConv,0.6671
h8706,wind_onshore,year_2018,avaConv,0.6666
h8707,wind_onshore,year_2018,avaConv,0.6802
h8708,wind_onshore,year_2018,avaConv,0.7027
h8709,wind_onshore,year_2018,avaConv,0.7032
